impression_id,search_id,session_id,user_id,restaurant_id,position,clicked,restaurant_rating,is_promoted,has_photos
42055,5612,6434,819,294,5,False,3.7,False,True
42056,5612,6434,819,243,6,False,4.1,False,True
42057,5612,6434,819,487,7,False,5.0,False,False
42058,5612,6434,819,364,8,False,3.5,False,False
42059,5612,6434,819,460,9,False,4.5,False,True
42060,5613,6435,1467,288,1,False,4.4,False,True
42061,5613,6435,1467,66,2,True,4.7,False,True
42062,5613,6435,1467,180,3,False,3.5,False,False
42063,5613,6435,1467,441,4,False,4.1,False,True
42064,5613,6435,1467,498,5,False,4.2,False,False
42065,5613,6435,1467,89,6,False,3.7,False,True
42066,5614,6436,214,441,1,True,4.1,False,True
42067,5614,6436,214,185,2,False,3.3,False,False
42068,5614,6436,214,131,3,False,3.9,False,False
42069,5614,6436,214,177,4,False,3.3,False,True
42070,5614,6436,214,233,5,False,2.8,False,False
42071,5614,6436,214,446,6,False,4.3,True,False
42072,5615,6437,4551,431,1,False,3.7,False,True
42073,5615,6437,4551,137,2,True,3.4,True,True
42074,5615,6437,4551,209,3,False,4.2,True,False
42075,5615,6437,4551,407,4,False,4.2,False,False
42076,5615,6437,4551,381,5,False,3.8,False,True
42077,5615,6437,4551,379,6,False,3.9,False,True
42078,5615,6437,4551,447,7,False,3.6,False,True
42079,5615,6437,4551,99,8,False,3.5,False,True
42080,5616,6438,460,69,1,True,3.9,False,True
42081,5616,6438,460,168,2,False,4.7,False,True
42082,5616,6438,460,300,3,False,4.0,True,True
42083,5616,6438,460,281,4,False,4.0,False,True
42084,5616,6438,460,462,5,False,3.5,False,False
42085,5617,6439,7260,10,1,True,4.7,False,False
42086,5617,6439,7260,341,2,False,3.7,False,False
42087,5617,6439,7260,35,3,False,3.3,False,False
42088,5617,6439,7260,118,4,False,3.8,False,True
42089,5617,6439,7260,156,5,False,4.0,False,True
42090,5617,6439,7260,203,6,False,4.3,False,False
42091,5618,6440,3179,433,1,True,5.0,False,True
42092,5618,6440,3179,68,2,False,4.4,True,True
42093,5618,6440,3179,196,3,False,3.1,False,False
42094,5618,6440,3179,181,4,False,3.6,False,False
42095,5618,6440,3179,127,5,False,3.4,False,True
42096,5619,6441,2470,124,1,True,4.0,False,True
42097,5619,6441,2470,496,2,False,3.0,True,True
42098,5619,6441,2470,243,3,False,4.1,False,True
42099,5619,6441,2470,410,4,False,3.3,False,True
42100,5619,6441,2470,368,5,False,3.7,False,True
42101,5620,6442,2122,437,1,True,2.7,False,True
42102,5620,6442,2122,19,2,False,3.1,True,False
42103,5620,6442,2122,331,3,False,4.5,True,False
42104,5620,6442,2122,76,4,False,4.2,True,True
42105,5620,6442,2122,6,5,False,3.9,False,True
42106,5621,6443,162,451,1,True,4.2,False,True
42107,5621,6443,162,144,2,False,4.3,True,False
42108,5621,6443,162,277,3,False,3.1,False,True
42109,5621,6443,162,388,4,False,4.7,False,True
42110,5621,6443,162,237,5,False,3.5,False,False
42111,5621,6443,162,86,6,False,3.5,True,False
42112,5621,6443,162,59,7,False,4.0,True,False
42113,5621,6443,162,334,8,False,4.7,True,False
42114,5622,6444,2921,375,1,True,4.1,False,True
42115,5622,6444,2921,228,2,False,5.0,False,True
42116,5622,6444,2921,491,3,False,3.9,False,True
42117,5622,6444,2921,34,4,False,3.7,False,True
42118,5622,6444,2921,337,5,False,4.2,False,True
42119,5622,6444,2921,43,6,False,4.2,False,True
42120,5622,6444,2921,409,7,False,3.9,True,True
42121,5622,6444,2921,273,8,False,3.1,False,True
42122,5623,6445,1132,148,1,False,4.0,False,True
42123,5623,6445,1132,239,2,False,4.0,False,True
42124,5623,6445,1132,95,3,True,3.8,False,True
42125,5623,6445,1132,321,4,False,4.4,False,True
42126,5623,6445,1132,72,5,False,3.6,False,True
42127,5623,6445,1132,310,6,False,4.2,False,True
42128,5623,6445,1132,122,7,False,3.9,False,True
42129,5623,6445,1132,53,8,False,3.5,False,True
42130,5623,6445,1132,255,9,False,3.4,False,True
42131,5623,6445,1132,260,10,False,4.3,False,True
42132,5624,6446,4413,113,1,True,3.4,False,True
42133,5624,6446,4413,395,2,False,3.2,False,True
42134,5624,6446,4413,195,3,False,5.0,False,True
42135,5624,6446,4413,24,4,False,4.1,False,True
42136,5624,6446,4413,176,5,False,3.8,False,True
42137,5624,6446,4413,161,6,False,4.2,False,True
42138,5625,6447,8151,289,1,False,3.1,True,True
42139,5625,6447,8151,259,2,False,4.1,False,False
42140,5625,6447,8151,428,3,False,4.3,False,True
42141,5625,6447,8151,205,4,False,2.6,False,True
42142,5625,6447,8151,344,5,True,3.4,False,True
42143,5625,6447,8151,303,6,False,3.7,False,True
42144,5625,6447,8151,470,7,False,3.2,False,True
42145,5626,6448,8668,427,1,True,4.6,False,False
42146,5626,6448,8668,271,2,False,2.9,False,True
42147,5626,6448,8668,396,3,False,3.8,False,True
42148,5626,6448,8668,356,4,False,3.6,False,True
42149,5626,6448,8668,214,5,False,4.5,False,False
42150,5626,6448,8668,119,6,False,3.9,False,False
42151,5626,6448,8668,410,7,False,3.3,False,True
42152,5626,6448,8668,347,8,False,3.4,False,True
42153,5626,6448,8668,171,9,False,4.4,False,False
42154,5626,6448,8668,452,10,False,3.8,False,False
42155,5627,6449,7227,84,1,False,3.9,False,True
42156,5627,6449,7227,485,2,False,3.8,False,False
42157,5627,6449,7227,182,3,False,2.4,False,False
42158,5627,6449,7227,468,4,True,3.8,False,False
42159,5627,6449,7227,420,5,False,2.8,False,True
42160,5627,6449,7227,166,6,False,4.3,False,True
42161,5627,6449,7227,256,7,False,4.1,False,True
42162,5628,6450,2788,100,1,True,4.2,False,False
42163,5628,6450,2788,283,2,False,3.3,False,True
42164,5628,6450,2788,440,3,False,4.6,False,True
42165,5628,6450,2788,53,4,False,3.5,False,True
42166,5628,6450,2788,241,5,False,4.1,False,False
42167,5628,6450,2788,361,6,False,2.9,False,True
42168,5628,6450,2788,421,7,False,4.1,True,True
42169,5628,6450,2788,185,8,False,3.3,False,False
42170,5628,6450,2788,123,9,False,4.1,False,False
42171,5628,6450,2788,108,10,False,4.5,True,True
42172,5629,6451,3122,136,1,True,3.2,True,False
42173,5629,6451,3122,46,2,False,4.7,False,True
42174,5629,6451,3122,372,3,False,3.8,False,False
42175,5629,6451,3122,389,4,False,4.0,True,True
42176,5629,6451,3122,458,5,False,3.5,False,False
42177,5629,6451,3122,314,6,False,4.2,False,True
42178,5629,6451,3122,450,7,False,3.9,True,True
42179,5629,6451,3122,221,8,False,4.2,True,False
42180,5629,6451,3122,190,9,False,3.9,False,True
42181,5630,6453,9236,405,1,True,3.3,True,True
42182,5630,6453,9236,259,2,False,4.1,False,False
42183,5630,6453,9236,253,3,False,3.3,False,False
42184,5630,6453,9236,488,4,False,3.0,False,True
42185,5630,6453,9236,115,5,False,4.0,False,True
42186,5630,6453,9236,290,6,False,3.9,True,True
42187,5630,6453,9236,90,7,False,4.2,False,True
42188,5630,6453,9236,141,8,False,3.9,False,False
42189,5630,6453,9236,289,9,False,3.1,True,True
42190,5631,6454,7467,371,1,True,3.9,False,False
42191,5631,6454,7467,378,2,False,4.4,True,True
42192,5631,6454,7467,282,3,False,3.1,False,True
42193,5631,6454,7467,478,4,False,3.5,False,False
42194,5631,6454,7467,268,5,False,3.6,True,True
42195,5631,6454,7467,133,6,False,3.3,False,True
42196,5631,6454,7467,435,7,False,3.9,False,True
42197,5631,6454,7467,448,8,False,4.4,False,True
42198,5632,6455,4781,320,1,False,4.1,False,True
42199,5632,6455,4781,264,2,False,2.6,False,False
42200,5632,6455,4781,69,3,True,3.9,False,True
42201,5632,6455,4781,91,4,False,3.6,True,False
42202,5632,6455,4781,121,5,False,3.4,False,True
42203,5632,6455,4781,272,6,False,4.9,False,True
42204,5632,6455,4781,215,7,False,3.6,False,True
42205,5632,6455,4781,251,8,False,3.4,False,False
42206,5632,6455,4781,160,9,False,4.8,False,True
42207,5633,6457,7190,385,1,True,3.0,True,True
42208,5633,6457,7190,317,2,False,3.5,False,True
42209,5633,6457,7190,124,3,False,4.0,False,True
42210,5633,6457,7190,24,4,False,4.1,False,True
42211,5633,6457,7190,423,5,False,3.1,False,True
42212,5633,6457,7190,396,6,False,3.8,False,True
42213,5633,6457,7190,107,7,False,3.7,False,True
42214,5633,6457,7190,267,8,False,2.9,False,False
42215,5634,6458,1894,13,1,True,3.6,False,False
42216,5634,6458,1894,390,2,False,4.2,False,False
42217,5634,6458,1894,222,3,False,3.7,False,True
42218,5634,6458,1894,248,4,False,4.1,False,True
42219,5634,6458,1894,186,5,False,3.0,False,False
42220,5634,6458,1894,463,6,False,4.2,False,True
42221,5634,6458,1894,12,7,False,3.6,False,False
42222,5634,6458,1894,286,8,False,3.9,False,True
42223,5634,6458,1894,167,9,False,2.9,False,True
42224,5634,6458,1894,402,10,False,4.7,True,True
42225,5635,6460,644,99,1,True,3.5,False,True
42226,5635,6460,644,483,2,False,3.7,False,True
42227,5635,6460,644,447,3,False,3.6,False,True
42228,5635,6460,644,407,4,False,4.2,False,False
42229,5635,6460,644,379,5,False,3.9,False,True
42230,5635,6460,644,132,6,False,4.4,False,True
42231,5635,6460,644,139,7,False,3.2,False,True
42232,5635,6460,644,209,8,False,4.2,True,False
42233,5636,6462,347,6,1,True,3.9,False,True
42234,5636,6462,347,358,2,False,3.6,False,False
42235,5636,6462,347,245,3,False,3.6,True,False
42236,5636,6462,347,458,4,False,3.5,False,False
42237,5636,6462,347,274,5,False,3.6,False,True
42238,5637,6463,9837,91,1,True,3.6,True,False
42239,5637,6463,9837,168,2,False,4.7,False,True
42240,5637,6463,9837,44,3,False,3.5,False,True
42241,5637,6463,9837,335,4,False,2.1,False,True
42242,5637,6463,9837,192,5,False,3.9,False,True
42243,5637,6463,9837,292,6,False,3.6,False,True
42244,5637,6463,9837,199,7,False,4.2,False,True
42245,5637,6463,9837,462,8,False,3.5,False,False
42246,5637,6463,9837,51,9,False,5.0,False,False
42247,5638,6464,9468,17,1,False,4.2,False,False
42248,5638,6464,9468,456,2,False,3.8,False,True
42249,5638,6464,9468,146,3,True,4.2,False,True
42250,5638,6464,9468,162,4,False,4.6,False,True
42251,5638,6464,9468,21,5,False,3.2,False,True
42252,5638,6464,9468,368,6,False,3.7,False,True
42253,5639,6465,265,347,1,True,3.4,False,True
42254,5639,6465,265,410,2,False,3.3,False,True
42255,5639,6465,265,114,3,False,3.3,True,True
42256,5639,6465,265,406,4,False,3.5,False,True
42257,5639,6465,265,487,5,False,5.0,False,False
42258,5639,6465,265,345,6,False,3.8,True,True
42259,5639,6465,265,429,7,False,4.3,False,False
42260,5639,6465,265,184,8,False,3.3,False,True
42261,5639,6465,265,163,9,False,3.6,False,False
42262,5640,6466,9693,179,1,True,3.6,False,True
42263,5640,6466,9693,8,2,False,2.6,False,False
42264,5640,6466,9693,308,3,False,3.7,False,True
42265,5640,6466,9693,316,4,False,3.8,False,True
42266,5640,6466,9693,405,5,False,3.3,True,True
42267,5640,6466,9693,352,6,False,3.0,False,False
42268,5640,6466,9693,229,7,False,3.3,False,False
42269,5640,6466,9693,4,8,False,3.5,False,True
42270,5640,6466,9693,130,9,False,3.4,False,True
42271,5640,6466,9693,204,10,False,2.9,False,True
42272,5641,6467,5845,271,1,True,2.9,False,True
42273,5641,6467,5845,423,2,False,3.1,False,True
42274,5641,6467,5845,384,3,False,4.0,False,True
42275,5641,6467,5845,396,4,False,3.8,False,True
42276,5641,6467,5845,242,5,False,3.7,False,False
42277,5641,6467,5845,332,6,False,3.8,False,False
42278,5641,6467,5845,124,7,False,4.0,False,True
42279,5642,6471,2314,107,1,True,3.7,False,True
42280,5642,6471,2314,243,2,False,4.1,False,True
42281,5642,6471,2314,374,3,False,2.8,False,True
42282,5642,6471,2314,387,4,False,4.1,False,False
42283,5642,6471,2314,455,5,False,4.4,False,False
42284,5642,6471,2314,114,6,False,3.3,True,True
42285,5642,6471,2314,422,7,False,3.7,False,True
42286,5642,6471,2314,368,8,False,3.7,False,True
42287,5642,6471,2314,183,9,False,3.5,False,True
42288,5642,6471,2314,460,10,False,4.5,False,True
42289,5643,6472,8080,369,1,True,3.8,False,True
42290,5643,6472,8080,15,2,False,4.5,False,False
42291,5643,6472,8080,306,3,False,3.3,True,False
42292,5643,6472,8080,117,4,False,3.6,False,True
42293,5643,6472,8080,142,5,False,2.8,False,False
42294,5643,6472,8080,5,6,False,4.3,True,True
42295,5643,6472,8080,54,7,False,2.5,False,True
42296,5643,6472,8080,403,8,False,3.8,True,True
42297,5644,6473,9260,77,1,True,3.3,True,False
42298,5644,6473,9260,210,2,False,3.8,False,True
42299,5644,6473,9260,365,3,False,4.5,False,True
42300,5644,6473,9260,240,4,False,3.3,False,False
42301,5644,6473,9260,72,5,False,3.6,False,True
42302,5644,6473,9260,155,6,False,2.7,False,False
42303,5645,6476,5692,53,1,False,3.5,False,True
42304,5645,6476,5692,304,2,True,3.8,False,True
42305,5645,6476,5692,123,3,False,4.1,False,False
42306,5645,6476,5692,100,4,False,4.2,False,False
42307,5645,6476,5692,75,5,False,3.9,False,True
42308,5645,6476,5692,310,6,False,4.2,False,True
42309,5645,6476,5692,380,7,False,4.1,False,True
42310,5646,6477,1900,465,1,False,4.0,False,False
42311,5646,6477,1900,69,2,True,3.9,False,True
42312,5646,6477,1900,417,3,False,3.5,False,True
42313,5646,6477,1900,67,4,False,3.0,False,False
42314,5646,6477,1900,199,5,False,4.2,False,True
42315,5646,6477,1900,281,6,False,4.0,False,True
42316,5646,6477,1900,201,7,False,3.7,False,False
42317,5646,6477,1900,51,8,False,5.0,False,False
42318,5646,6477,1900,160,9,False,4.8,False,True
42319,5646,6477,1900,151,10,False,4.3,False,False
42320,5647,6478,9025,323,1,False,4.2,False,True
42321,5647,6478,9025,206,2,False,4.8,False,False
42322,5647,6478,9025,431,3,True,3.7,False,True
42323,5647,6478,9025,209,4,False,4.2,True,False
42324,5647,6478,9025,381,5,False,3.8,False,True
42325,5647,6478,9025,164,6,False,3.9,False,True
42326,5648,6479,1696,211,1,True,3.4,False,True
42327,5648,6479,1696,480,2,False,3.2,False,True
42328,5648,6479,1696,42,3,False,4.3,True,True
42329,5648,6479,1696,301,4,False,3.7,False,True
42330,5648,6479,1696,10,5,False,4.7,False,False
42331,5648,6479,1696,378,6,False,4.4,True,True
42332,5648,6479,1696,448,7,False,4.4,False,True
42333,5649,6480,4848,134,1,True,4.4,False,True
42334,5649,6480,4848,75,2,False,3.9,False,True
42335,5649,6480,4848,185,3,False,3.3,False,False
42336,5649,6480,4848,441,4,False,4.1,False,True
42337,5649,6480,4848,313,5,False,5.0,False,True
42338,5649,6480,4848,438,6,False,4.1,False,True
42339,5650,6481,2148,488,1,False,3.0,False,True
42340,5650,6481,2148,382,2,False,2.8,False,True
42341,5650,6481,2148,425,3,True,4.8,False,False
42342,5650,6481,2148,308,4,False,3.7,False,True
42343,5650,6481,2148,404,5,False,4.4,False,True
42344,5650,6481,2148,116,6,False,4.2,False,True
42345,5650,6481,2148,9,7,False,4.2,False,False
42346,5650,6481,2148,290,8,False,3.9,True,True
42347,5650,6481,2148,344,9,False,3.4,False,True
42348,5650,6481,2148,451,10,False,4.2,False,True
42349,5651,6482,4253,11,1,False,3.6,False,True
42350,5651,6482,4253,32,2,False,3.6,False,False
42351,5651,6482,4253,37,3,True,3.7,False,True
42352,5651,6482,4253,112,4,False,3.6,True,True
42353,5651,6482,4253,256,5,False,4.1,False,True
42354,5652,6483,2162,398,1,True,3.5,False,True
42355,5652,6483,2162,369,2,False,3.8,False,True
42356,5652,6483,2162,5,3,False,4.3,True,True
42357,5652,6483,2162,162,4,False,4.6,False,True
42358,5652,6483,2162,354,5,False,4.4,False,False
42359,5652,6483,2162,1,6,False,3.5,False,False
42360,5652,6483,2162,271,7,False,2.9,False,True
42361,5652,6483,2162,2,8,False,2.6,False,True
42362,5653,6486,4944,136,1,True,3.2,True,False
42363,5653,6486,4944,366,2,False,4.0,False,True
42364,5653,6486,4944,127,3,False,3.4,False,True
42365,5653,6486,4944,218,4,False,4.5,True,True
42366,5653,6486,4944,232,5,False,4.5,False,True
42367,5653,6486,4944,6,6,False,3.9,False,True
42368,5653,6486,4944,135,7,False,3.6,True,True
42369,5653,6486,4944,125,8,False,3.8,False,True
42370,5654,6487,1344,487,1,True,5.0,False,False
42371,5654,6487,1344,464,2,False,4.9,True,True
42372,5654,6487,1344,18,3,False,2.9,False,False
42373,5654,6487,1344,496,4,False,3.0,True,True
42374,5654,6487,1344,384,5,False,4.0,False,True
42375,5654,6487,1344,423,6,False,3.1,False,True
42376,5655,6488,7822,111,1,False,3.5,False,False
42377,5655,6488,7822,394,2,False,4.2,False,True
42378,5655,6488,7822,247,3,True,4.6,True,True
42379,5655,6488,7822,273,4,False,3.1,False,True
42380,5655,6488,7822,439,5,False,4.6,False,True
42381,5655,6488,7822,471,6,False,3.3,False,False
42382,5656,6489,7575,56,1,True,4.3,False,True
42383,5656,6489,7575,265,2,False,3.8,False,True
42384,5656,6489,7575,280,3,False,4.0,True,True
42385,5656,6489,7575,211,4,False,3.4,False,True
42386,5656,6489,7575,302,5,False,3.5,False,False
42387,5656,6489,7575,133,6,False,3.3,False,True
42388,5656,6489,7575,435,7,False,3.9,False,True
42389,5656,6489,7575,10,8,False,4.7,False,False
42390,5657,6491,6200,41,1,True,2.7,False,False
42391,5657,6491,6200,102,2,False,3.8,False,True
42392,5657,6491,6200,375,3,False,4.1,False,True
42393,5657,6491,6200,173,4,False,4.0,False,True
42394,5657,6491,6200,357,5,False,2.9,False,False
42395,5657,6491,6200,413,6,False,4.6,False,False
42396,5657,6491,6200,273,7,False,3.1,False,True
42397,5657,6491,6200,351,8,False,3.0,True,False
42398,5657,6491,6200,471,9,False,3.3,False,False
42399,5658,6492,8521,37,1,True,3.7,False,True
42400,5658,6492,8521,45,2,False,3.7,False,False
42401,5658,6492,8521,112,3,False,3.6,True,True
42402,5658,6492,8521,32,4,False,3.6,False,False
42403,5658,6492,8521,420,5,False,2.8,False,True
42404,5658,6492,8521,443,6,False,4.3,False,True
42405,5658,6492,8521,166,7,False,4.3,False,True
42406,5658,6492,8521,263,8,False,3.9,True,False
42407,5659,6493,2488,236,1,True,4.3,False,False
42408,5659,6493,2488,396,2,False,3.8,False,True
42409,5659,6493,2488,82,3,False,4.2,True,True
42410,5659,6493,2488,392,4,False,4.8,False,True
42411,5659,6493,2488,157,5,False,3.7,True,True
42412,5659,6493,2488,242,6,False,3.7,False,False
42413,5659,6493,2488,354,7,False,4.4,False,False
42414,5660,6494,5804,290,1,False,3.9,True,True
42415,5660,6494,5804,198,2,True,4.3,False,True
42416,5660,6494,5804,490,3,False,3.3,False,True
42417,5660,6494,5804,61,4,False,4.2,True,True
42418,5660,6494,5804,188,5,False,3.3,False,False
42419,5661,6495,1732,311,1,True,4.2,True,False
42420,5661,6495,1732,87,2,False,3.7,True,False
42421,5661,6495,1732,324,3,False,3.0,False,True
42422,5661,6495,1732,258,4,False,4.5,False,False
42423,5661,6495,1732,179,5,False,3.6,False,True
42424,5661,6495,1732,425,6,False,4.8,False,False
42425,5662,6497,2265,142,1,False,2.8,False,False
42426,5662,6497,2265,80,2,True,4.5,False,True
42427,5662,6497,2265,406,3,False,3.5,False,True
42428,5662,6497,2265,117,4,False,3.6,False,True
42429,5662,6497,2265,1,5,False,3.5,False,False
42430,5662,6497,2265,364,6,False,3.5,False,False
42431,5663,6498,8198,235,1,False,3.8,False,False
42432,5663,6498,8198,221,2,False,4.2,True,False
42433,5663,6498,8198,245,3,False,3.6,True,False
42434,5663,6498,8198,359,4,True,4.6,False,True
42435,5663,6498,8198,466,5,False,3.2,False,False
42436,5663,6498,8198,30,6,False,2.9,False,True
42437,5663,6498,8198,412,7,False,3.2,True,True
42438,5663,6498,8198,322,8,False,3.5,True,True
42439,5663,6498,8198,297,9,False,3.7,False,True
42440,5664,6499,7590,381,1,True,3.8,False,True
42441,5664,6499,7590,126,2,False,4.4,True,True
42442,5664,6499,7590,379,3,False,3.9,False,True
42443,5664,6499,7590,99,4,False,3.5,False,True
42444,5664,6499,7590,73,5,False,4.1,False,False
42445,5664,6499,7590,287,6,False,3.2,False,False
42446,5665,6500,2560,286,1,False,3.9,False,True
42447,5665,6500,2560,390,2,False,4.2,False,False
42448,5665,6500,2560,167,3,True,2.9,False,True
42449,5665,6500,2560,12,4,False,3.6,False,False
42450,5665,6500,2560,248,5,False,4.1,False,True
42451,5665,6500,2560,463,6,False,4.2,False,True
42452,5665,6500,2560,13,7,False,3.6,False,False
42453,5666,6502,7072,21,1,True,3.2,False,True
42454,5666,6502,7072,403,2,False,3.8,True,True
42455,5666,6502,7072,345,3,False,3.8,True,True
42456,5666,6502,7072,176,4,False,3.8,False,True
42457,5666,6502,7072,236,5,False,4.3,False,False
42458,5666,6502,7072,423,6,False,3.1,False,True
42459,5666,6502,7072,124,7,False,4.0,False,True
42460,5666,6502,7072,114,8,False,3.3,True,True
42461,5667,6503,9285,212,1,True,4.7,False,True
42462,5667,6503,9285,332,2,False,3.8,False,False
42463,5667,6503,9285,129,3,False,3.4,False,True
42464,5667,6503,9285,392,4,False,4.8,False,True
42465,5667,6503,9285,339,5,False,3.8,False,True
42466,5667,6503,9285,368,6,False,3.7,False,True
42467,5667,6503,9285,184,7,False,3.3,False,True
42468,5667,6503,9285,387,8,False,4.1,False,False
42469,5667,6503,9285,464,9,False,4.9,True,True
42470,5667,6503,9285,429,10,False,4.3,False,False
42471,5668,6504,687,280,1,True,4.0,True,True
42472,5668,6504,687,118,2,False,3.8,False,True
42473,5668,6504,687,341,3,False,3.7,False,False
42474,5668,6504,687,435,4,False,3.9,False,True
42475,5668,6504,687,478,5,False,3.5,False,False
42476,5668,6504,687,282,6,False,3.1,False,True
42477,5668,6504,687,268,7,False,3.6,True,True
42478,5668,6504,687,10,8,False,4.7,False,False
42479,5668,6504,687,265,9,False,3.8,False,True
42480,5668,6504,687,230,10,False,3.8,False,True
42481,5669,6505,7759,500,1,True,4.1,True,True
42482,5669,6505,7759,311,2,False,4.2,True,False
42483,5669,6505,7759,363,3,False,3.6,False,False
42484,5669,6505,7759,26,4,False,4.2,True,True
42485,5669,6505,7759,344,5,False,3.4,False,True
42486,5669,6505,7759,65,6,False,4.0,False,True
42487,5670,6506,6185,44,1,True,3.5,False,True
42488,5670,6506,6185,482,2,False,4.5,False,True
42489,5670,6506,6185,83,3,False,4.7,False,True
42490,5670,6506,6185,264,4,False,2.6,False,False
42491,5670,6506,6185,307,5,False,3.4,False,False
42492,5670,6506,6185,63,6,False,3.6,True,False
42493,5670,6506,6185,3,7,False,3.8,False,True
42494,5670,6506,6185,492,8,False,3.3,False,False
42495,5671,6507,9559,128,1,True,3.7,False,True
42496,5671,6507,9559,25,2,False,3.9,True,True
42497,5671,6507,9559,154,3,False,3.1,False,False
42498,5671,6507,9559,437,4,False,2.7,False,True
42499,5671,6507,9559,136,5,False,3.2,True,False
42500,5672,6508,5278,175,1,True,3.7,False,True
42501,5672,6508,5278,172,2,False,2.5,False,False
42502,5672,6508,5278,116,3,False,4.2,False,True
42503,5672,6508,5278,115,4,False,4.0,False,True
42504,5672,6508,5278,52,5,False,3.0,False,False
42505,5672,6508,5278,481,6,False,3.9,True,False
42506,5672,6508,5278,340,7,False,3.8,False,True
42507,5672,6508,5278,488,8,False,3.0,False,True
42508,5672,6508,5278,352,9,False,3.0,False,False
42509,5673,6509,7677,311,1,True,4.2,True,False
42510,5673,6509,7677,258,2,False,4.5,False,False
42511,5673,6509,7677,16,3,False,3.3,False,False
42512,5673,6509,7677,179,4,False,3.6,False,True
42513,5673,6509,7677,388,5,False,4.7,False,True
42514,5673,6509,7677,363,6,False,3.6,False,False
42515,5673,6509,7677,325,7,False,3.9,False,False
42516,5673,6509,7677,224,8,False,3.3,False,False
42517,5674,6510,1575,326,1,True,4.1,False,True
42518,5674,6510,1575,131,2,False,3.9,False,False
42519,5674,6510,1575,362,3,False,4.9,False,True
42520,5674,6510,1575,88,4,False,3.5,False,True
42521,5674,6510,1575,158,5,False,3.2,False,True
42522,5674,6510,1575,207,6,False,3.3,False,False
42523,5674,6510,1575,321,7,False,4.4,False,True
42524,5674,6510,1575,240,8,False,3.3,False,False
42525,5674,6510,1575,498,9,False,4.2,False,False
42526,5674,6510,1575,208,10,False,4.4,False,True
42527,5675,6511,5489,245,1,True,3.6,True,False
42528,5675,6511,5489,128,2,False,3.7,False,True
42529,5675,6511,5489,136,3,False,3.2,True,False
42530,5675,6511,5489,389,4,False,4.0,True,True
42531,5675,6511,5489,135,5,False,3.6,True,True
42532,5675,6511,5489,46,6,False,4.7,False,True
42533,5675,6511,5489,19,7,False,3.1,True,False
42534,5675,6511,5489,235,8,False,3.8,False,False
42535,5675,6511,5489,314,9,False,4.2,False,True
42536,5676,6512,3619,308,1,False,3.7,False,True
42537,5676,6512,3619,328,2,False,4.3,False,False
42538,5676,6512,3619,470,3,False,3.2,False,True
42539,5676,6512,3619,96,4,True,3.6,False,True
42540,5676,6512,3619,490,5,False,3.3,False,True
42541,5676,6512,3619,424,6,False,4.2,False,True
42542,5676,6512,3619,237,7,False,3.5,False,False
42543,5676,6512,3619,428,8,False,4.3,False,True
42544,5676,6512,3619,367,9,False,4.6,False,True
42545,5676,6512,3619,179,10,False,3.6,False,True
42546,5677,6513,8814,204,1,True,2.9,False,True
42547,5677,6513,8814,96,2,False,3.6,False,True
42548,5677,6513,8814,61,3,False,4.2,True,True
42549,5677,6513,8814,261,4,False,3.3,False,True
42550,5677,6513,8814,144,5,False,4.3,True,False
42551,5677,6513,8814,424,6,False,4.2,False,True
42552,5677,6513,8814,382,7,False,2.8,False,True
42553,5678,6514,5613,257,1,True,4.0,False,True
42554,5678,6514,5613,413,2,False,4.6,False,False
42555,5678,6514,5613,439,3,False,4.6,False,True
42556,5678,6514,5613,266,4,False,3.2,False,False
42557,5678,6514,5613,150,5,False,4.0,False,True
42558,5678,6514,5613,273,6,False,3.1,False,True
42559,5679,6515,1194,346,1,False,3.0,False,True
42560,5679,6515,1194,249,2,True,3.7,False,True
42561,5679,6515,1194,258,3,False,4.5,False,False
42562,5679,6515,1194,96,4,False,3.6,False,True
42563,5679,6515,1194,330,5,False,3.9,False,False
42564,5679,6515,1194,130,6,False,3.4,False,True
42565,5680,6516,2577,357,1,True,2.9,False,False
42566,5680,6516,2577,394,2,False,4.2,False,True
42567,5680,6516,2577,150,3,False,4.0,False,True
42568,5680,6516,2577,152,4,False,4.2,False,True
42569,5680,6516,2577,266,5,False,3.2,False,False
42570,5680,6516,2577,111,6,False,3.5,False,False
42571,5680,6516,2577,491,7,False,3.9,False,True
42572,5680,6516,2577,409,8,False,3.9,True,True
42573,5680,6516,2577,413,9,False,4.6,False,False
42574,5680,6516,2577,247,10,False,4.6,True,True
42575,5681,6517,1139,277,1,False,3.1,False,True
42576,5681,6517,1139,430,2,True,4.1,False,True
42577,5681,6517,1139,229,3,False,3.3,False,False
42578,5681,6517,1139,346,4,False,3.0,False,True
42579,5681,6517,1139,367,5,False,4.6,False,True
42580,5681,6517,1139,477,6,False,5.0,False,True
42581,5681,6517,1139,490,7,False,3.3,False,True
42582,5681,6517,1139,470,8,False,3.2,False,True
42583,5681,6517,1139,391,9,False,4.8,False,True
42584,5682,6518,9506,113,1,True,3.4,False,True
42585,5682,6518,9506,62,2,False,3.7,False,False
42586,5682,6518,9506,142,3,False,2.8,False,False
42587,5682,6518,9506,364,4,False,3.5,False,False
42588,5682,6518,9506,469,5,False,4.2,False,False
42589,5683,6519,9787,316,1,True,3.8,False,True
42590,5683,6519,9787,175,2,False,3.7,False,True
42591,5683,6519,9787,277,3,False,3.1,False,True
42592,5683,6519,9787,65,4,False,4.0,False,True
