event_id,session_id,user_id,event_type,timestamp,user_segment,city,platform
24425,6534,3977,session_start,2026-05-20 12:53:00,Returning,Delhi NCR,iOS
24426,6534,3977,search,2026-05-20 12:53:09,Returning,Delhi NCR,iOS
24427,6534,3977,restaurant_click,2026-05-20 12:53:59,Returning,Delhi NCR,iOS
24428,6534,3977,add_to_cart,2026-05-20 12:55:48,Returning,Delhi NCR,iOS
24429,6534,3977,checkout_attempt,2026-05-20 12:58:32,Returning,Delhi NCR,iOS
24430,6534,3977,order_placed,2026-05-20 13:00:45,Returning,Delhi NCR,iOS
24431,6535,831,session_start,2026-05-19 09:17:00,Power,Bangalore,Web
24432,6535,831,search,2026-05-19 09:17:41,Power,Bangalore,Web
24433,6535,831,restaurant_click,2026-05-19 09:18:13,Power,Bangalore,Web
24434,6535,831,add_to_cart,2026-05-19 09:21:42,Power,Bangalore,Web
24435,6536,9411,session_start,2026-08-24 21:11:00,Power,Kolkata,Android
24436,6536,9411,search,2026-08-24 21:11:54,Power,Kolkata,Android
24437,6536,9411,restaurant_click,2026-08-24 21:12:52,Power,Kolkata,Android
24438,6536,9411,add_to_cart,2026-08-24 21:13:54,Power,Kolkata,Android
24439,6536,9411,checkout_attempt,2026-08-24 21:17:15,Power,Kolkata,Android
24440,6536,9411,order_placed,2026-08-24 21:18:23,Power,Kolkata,Android
24441,6537,8048,session_start,2026-06-25 21:51:00,New,Bangalore,Android
24442,6537,8048,search,2026-06-25 21:51:24,New,Bangalore,Android
24443,6537,8048,restaurant_click,2026-06-25 21:52:06,New,Bangalore,Android
24444,6538,3742,session_start,2026-06-18 12:25:00,Returning,Chennai,Android
24445,6538,3742,search,2026-06-18 12:25:45,Returning,Chennai,Android
24446,6538,3742,restaurant_click,2026-06-18 12:26:31,Returning,Chennai,Android
24447,6539,6603,session_start,2026-06-07 17:41:00,Power,Chennai,Android
24448,6539,6603,search,2026-06-07 17:41:38,Power,Chennai,Android
24449,6539,6603,restaurant_click,2026-06-07 17:42:14,Power,Chennai,Android
24450,6539,6603,add_to_cart,2026-06-07 17:45:34,Power,Chennai,Android
24451,6539,6603,checkout_attempt,2026-06-07 17:47:08,Power,Chennai,Android
24452,6539,6603,order_placed,2026-06-07 17:48:31,Power,Chennai,Android
24453,6540,5591,session_start,2026-08-30 12:48:00,Returning,Delhi NCR,iOS
24454,6540,5591,search,2026-08-30 12:48:32,Returning,Delhi NCR,iOS
24455,6540,5591,restaurant_click,2026-08-30 12:48:34,Returning,Delhi NCR,iOS
24456,6540,5591,add_to_cart,2026-08-30 12:52:12,Returning,Delhi NCR,iOS
24457,6541,7707,session_start,2026-03-08 22:46:00,Returning,Chennai,Android
24458,6542,9178,session_start,2026-07-18 06:20:00,Returning,Hyderabad,iOS
24459,6542,9178,search,2026-07-18 06:20:06,Returning,Hyderabad,iOS
24460,6542,9178,restaurant_click,2026-07-18 06:21:27,Returning,Hyderabad,iOS
24461,6543,5590,session_start,2026-03-22 18:48:00,Returning,Mumbai,iOS
24462,6543,5590,search,2026-03-22 18:48:47,Returning,Mumbai,iOS
24463,6543,5590,restaurant_click,2026-03-22 18:48:44,Returning,Mumbai,iOS
24464,6544,4553,session_start,2026-03-17 10:25:00,Returning,Jaipur,Web
24465,6545,725,session_start,2026-03-03 20:46:00,Power,Bangalore,Web
24466,6545,725,search,2026-03-03 20:46:22,Power,Bangalore,Web
24467,6545,725,restaurant_click,2026-03-03 20:46:45,Power,Bangalore,Web
24468,6545,725,add_to_cart,2026-03-03 20:49:27,Power,Bangalore,Web
24469,6545,725,checkout_attempt,2026-03-03 20:51:04,Power,Bangalore,Web
24470,6545,725,order_placed,2026-03-03 20:53:33,Power,Bangalore,Web
24471,6546,271,session_start,2026-03-26 09:05:00,Returning,Kolkata,Android
24472,6547,473,session_start,2026-06-11 17:48:00,Returning,Delhi NCR,Android
24473,6548,8191,session_start,2026-06-24 11:04:00,Returning,Bangalore,Android
24474,6548,8191,search,2026-06-24 11:04:24,Returning,Bangalore,Android
24475,6548,8191,restaurant_click,2026-06-24 11:04:30,Returning,Bangalore,Android
24476,6548,8191,add_to_cart,2026-06-24 11:07:10,Returning,Bangalore,Android
24477,6548,8191,checkout_attempt,2026-06-24 11:10:34,Returning,Bangalore,Android
24478,6548,8191,payment_failed,2026-06-24 11:11:23,Returning,Bangalore,Android
24479,6549,1354,session_start,2026-07-27 18:16:00,Returning,Mumbai,Android
24480,6549,1354,search,2026-07-27 18:16:41,Returning,Mumbai,Android
24481,6549,1354,restaurant_click,2026-07-27 18:17:17,Returning,Mumbai,Android
24482,6550,7727,session_start,2026-07-05 19:47:00,Returning,Jaipur,Android
24483,6550,7727,search,2026-07-05 19:47:30,Returning,Jaipur,Android
24484,6550,7727,restaurant_click,2026-07-05 19:48:40,Returning,Jaipur,Android
24485,6551,130,session_start,2026-05-26 12:55:00,Returning,Bangalore,Android
24486,6551,130,search,2026-05-26 12:55:41,Returning,Bangalore,Android
24487,6551,130,restaurant_click,2026-05-26 12:55:36,Returning,Bangalore,Android
24488,6551,130,add_to_cart,2026-05-26 12:57:23,Returning,Bangalore,Android
24489,6551,130,checkout_attempt,2026-05-26 13:01:21,Returning,Bangalore,Android
24490,6551,130,order_placed,2026-05-26 13:02:05,Returning,Bangalore,Android
24491,6552,2464,session_start,2026-07-27 13:28:00,Power,Delhi NCR,iOS
24492,6552,2464,search,2026-07-27 13:28:47,Power,Delhi NCR,iOS
24493,6552,2464,restaurant_click,2026-07-27 13:29:41,Power,Delhi NCR,iOS
24494,6552,2464,add_to_cart,2026-07-27 13:32:41,Power,Delhi NCR,iOS
24495,6552,2464,checkout_attempt,2026-07-27 13:34:07,Power,Delhi NCR,iOS
24496,6552,2464,order_placed,2026-07-27 13:35:50,Power,Delhi NCR,iOS
24497,6553,1194,session_start,2026-08-26 11:34:00,Returning,Mumbai,iOS
24498,6554,1283,session_start,2026-07-01 04:24:00,New,Mumbai,iOS
24499,6554,1283,search,2026-07-01 04:24:51,New,Mumbai,iOS
24500,6554,1283,restaurant_click,2026-07-01 04:25:41,New,Mumbai,iOS
24501,6554,1283,add_to_cart,2026-07-01 04:27:17,New,Mumbai,iOS
24502,6554,1283,checkout_attempt,2026-07-01 04:29:11,New,Mumbai,iOS
24503,6554,1283,payment_failed,2026-07-01 04:31:21,New,Mumbai,iOS
24504,6555,5872,session_start,2026-04-18 12:37:00,Returning,Bangalore,iOS
24505,6555,5872,search,2026-04-18 12:37:12,Returning,Bangalore,iOS
24506,6555,5872,restaurant_click,2026-04-18 12:37:38,Returning,Bangalore,iOS
24507,6555,5872,add_to_cart,2026-04-18 12:40:21,Returning,Bangalore,iOS
24508,6555,5872,checkout_attempt,2026-04-18 12:43:42,Returning,Bangalore,iOS
24509,6555,5872,payment_failed,2026-04-18 12:44:48,Returning,Bangalore,iOS
24510,6556,7098,session_start,2026-05-22 18:52:00,Returning,Delhi NCR,Android
24511,6556,7098,search,2026-05-22 18:52:35,Returning,Delhi NCR,Android
24512,6556,7098,restaurant_click,2026-05-22 18:53:23,Returning,Delhi NCR,Android
24513,6556,7098,add_to_cart,2026-05-22 18:55:15,Returning,Delhi NCR,Android
24514,6556,7098,checkout_attempt,2026-05-22 18:58:22,Returning,Delhi NCR,Android
24515,6556,7098,payment_failed,2026-05-22 18:59:26,Returning,Delhi NCR,Android
24516,6557,1053,session_start,2026-03-03 12:44:00,Returning,Bangalore,iOS
24517,6557,1053,search,2026-03-03 12:44:47,Returning,Bangalore,iOS
24518,6557,1053,restaurant_click,2026-03-03 12:45:43,Returning,Bangalore,iOS
24519,6557,1053,add_to_cart,2026-03-03 12:47:54,Returning,Bangalore,iOS
24520,6558,373,session_start,2026-06-21 20:51:00,Returning,Pune,Android
24521,6558,373,search,2026-06-21 20:51:54,Returning,Pune,Android
24522,6558,373,restaurant_click,2026-06-21 20:52:24,Returning,Pune,Android
24523,6559,9587,session_start,2026-03-24 19:36:00,Returning,Ahmedabad,iOS
24524,6559,9587,search,2026-03-24 19:36:07,Returning,Ahmedabad,iOS
24525,6559,9587,restaurant_click,2026-03-24 19:37:30,Returning,Ahmedabad,iOS
24526,6559,9587,add_to_cart,2026-03-24 19:38:34,Returning,Ahmedabad,iOS
24527,6559,9587,checkout_attempt,2026-03-24 19:42:07,Returning,Ahmedabad,iOS
24528,6559,9587,order_placed,2026-03-24 19:44:02,Returning,Ahmedabad,iOS
24529,6560,8027,session_start,2026-05-26 15:38:00,Returning,Hyderabad,Android
24530,6560,8027,search,2026-05-26 15:38:51,Returning,Hyderabad,Android
24531,6560,8027,restaurant_click,2026-05-26 15:38:53,Returning,Hyderabad,Android
24532,6561,6620,session_start,2026-05-10 19:06:00,Power,Pune,iOS
24533,6561,6620,search,2026-05-10 19:06:45,Power,Pune,iOS
24534,6561,6620,restaurant_click,2026-05-10 19:07:48,Power,Pune,iOS
24535,6562,1615,session_start,2026-04-12 13:06:00,Returning,Mumbai,iOS
24536,6562,1615,search,2026-04-12 13:06:14,Returning,Mumbai,iOS
24537,6562,1615,restaurant_click,2026-04-12 13:06:46,Returning,Mumbai,iOS
24538,6563,9191,session_start,2026-03-15 08:16:00,New,Lucknow,iOS
24539,6564,5158,session_start,2026-08-06 20:41:00,Returning,Hyderabad,Android
24540,6564,5158,search,2026-08-06 20:41:10,Returning,Hyderabad,Android
24541,6565,3241,session_start,2026-05-26 07:53:00,Returning,Kolkata,Web
24542,6565,3241,search,2026-05-26 07:53:10,Returning,Kolkata,Web
24543,6565,3241,restaurant_click,2026-05-26 07:54:34,Returning,Kolkata,Web
24544,6566,3840,session_start,2026-05-16 14:22:00,Returning,Bangalore,Android
24545,6567,1400,session_start,2026-05-30 17:40:00,Power,Ahmedabad,iOS
24546,6567,1400,search,2026-05-30 17:40:10,Power,Ahmedabad,iOS
24547,6567,1400,restaurant_click,2026-05-30 17:41:47,Power,Ahmedabad,iOS
24548,6568,3274,session_start,2026-08-20 08:31:00,Returning,Delhi NCR,iOS
24549,6569,9192,session_start,2026-06-27 12:03:00,Returning,Delhi NCR,iOS
24550,6569,9192,search,2026-06-27 12:03:16,Returning,Delhi NCR,iOS
24551,6569,9192,restaurant_click,2026-06-27 12:04:56,Returning,Delhi NCR,iOS
24552,6569,9192,add_to_cart,2026-06-27 12:05:37,Returning,Delhi NCR,iOS
24553,6569,9192,checkout_attempt,2026-06-27 12:09:59,Returning,Delhi NCR,iOS
24554,6569,9192,order_placed,2026-06-27 12:11:50,Returning,Delhi NCR,iOS
24555,6570,1778,session_start,2026-06-04 08:01:00,Returning,Chennai,iOS
24556,6570,1778,search,2026-06-04 08:01:47,Returning,Chennai,iOS
24557,6570,1778,restaurant_click,2026-06-04 08:02:03,Returning,Chennai,iOS
24558,6570,1778,add_to_cart,2026-06-04 08:05:13,Returning,Chennai,iOS
24559,6570,1778,checkout_attempt,2026-06-04 08:06:46,Returning,Chennai,iOS
24560,6570,1778,payment_failed,2026-06-04 08:08:00,Returning,Chennai,iOS
24561,6571,3955,session_start,2026-06-25 19:56:00,Returning,Lucknow,Android
24562,6571,3955,search,2026-06-25 19:56:29,Returning,Lucknow,Android
24563,6571,3955,restaurant_click,2026-06-25 19:56:56,Returning,Lucknow,Android
24564,6571,3955,add_to_cart,2026-06-25 19:58:20,Returning,Lucknow,Android
24565,6571,3955,checkout_attempt,2026-06-25 20:01:46,Returning,Lucknow,Android
24566,6571,3955,order_placed,2026-06-25 20:04:56,Returning,Lucknow,Android
24567,6572,9065,session_start,2026-06-29 15:03:00,Power,Delhi NCR,iOS
24568,6572,9065,search,2026-06-29 15:03:17,Power,Delhi NCR,iOS
24569,6572,9065,restaurant_click,2026-06-29 15:04:52,Power,Delhi NCR,iOS
24570,6572,9065,add_to_cart,2026-06-29 15:06:14,Power,Delhi NCR,iOS
24571,6573,3101,session_start,2026-07-23 11:13:00,Returning,Hyderabad,Android
24572,6573,3101,search,2026-07-23 11:13:20,Returning,Hyderabad,Android
24573,6573,3101,restaurant_click,2026-07-23 11:14:17,Returning,Hyderabad,Android
24574,6574,1417,session_start,2026-08-09 13:53:00,Returning,Mumbai,Android
24575,6574,1417,search,2026-08-09 13:53:56,Returning,Mumbai,Android
24576,6574,1417,restaurant_click,2026-08-09 13:53:46,Returning,Mumbai,Android
24577,6574,1417,add_to_cart,2026-08-09 13:56:42,Returning,Mumbai,Android
24578,6575,963,session_start,2026-08-15 14:25:00,New,Pune,Android
24579,6575,963,search,2026-08-15 14:25:54,New,Pune,Android
24580,6575,963,restaurant_click,2026-08-15 14:26:38,New,Pune,Android
24581,6576,2534,session_start,2026-03-11 21:35:00,Returning,Bangalore,Web
24582,6576,2534,search,2026-03-11 21:35:18,Returning,Bangalore,Web
24583,6576,2534,restaurant_click,2026-03-11 21:36:31,Returning,Bangalore,Web
24584,6577,9123,session_start,2026-03-30 22:56:00,Returning,Kolkata,Android
24585,6577,9123,search,2026-03-30 22:56:17,Returning,Kolkata,Android
24586,6577,9123,restaurant_click,2026-03-30 22:57:51,Returning,Kolkata,Android
24587,6578,3305,session_start,2026-05-22 21:06:00,Returning,Mumbai,Android
24588,6578,3305,search,2026-05-22 21:06:09,Returning,Mumbai,Android
24589,6578,3305,restaurant_click,2026-05-22 21:07:16,Returning,Mumbai,Android
24590,6579,7921,session_start,2026-05-25 12:07:00,Power,Ahmedabad,iOS
24591,6579,7921,search,2026-05-25 12:07:06,Power,Ahmedabad,iOS
24592,6579,7921,restaurant_click,2026-05-25 12:08:29,Power,Ahmedabad,iOS
24593,6579,7921,add_to_cart,2026-05-25 12:11:00,Power,Ahmedabad,iOS
24594,6579,7921,checkout_attempt,2026-05-25 12:13:47,Power,Ahmedabad,iOS
24595,6579,7921,order_placed,2026-05-25 12:14:54,Power,Ahmedabad,iOS
24596,6580,8318,session_start,2026-03-20 20:58:00,Power,Pune,Android
24597,6580,8318,search,2026-03-20 20:58:17,Power,Pune,Android
24598,6580,8318,restaurant_click,2026-03-20 20:59:47,Power,Pune,Android
24599,6581,6102,session_start,2026-06-17 13:57:00,Returning,Bangalore,iOS
24600,6581,6102,search,2026-06-17 13:57:30,Returning,Bangalore,iOS
24601,6581,6102,restaurant_click,2026-06-17 13:57:56,Returning,Bangalore,iOS
24602,6582,337,session_start,2026-08-18 21:19:00,Returning,Mumbai,Android
24603,6582,337,search,2026-08-18 21:19:32,Returning,Mumbai,Android
24604,6582,337,restaurant_click,2026-08-18 21:19:58,Returning,Mumbai,Android
24605,6583,5648,session_start,2026-07-24 06:32:00,Returning,Pune,Android
24606,6583,5648,search,2026-07-24 06:32:38,Returning,Pune,Android
24607,6583,5648,restaurant_click,2026-07-24 06:33:31,Returning,Pune,Android
24608,6584,1689,session_start,2026-06-24 11:15:00,Returning,Delhi NCR,Android
24609,6584,1689,search,2026-06-24 11:15:05,Returning,Delhi NCR,Android
24610,6584,1689,restaurant_click,2026-06-24 11:16:58,Returning,Delhi NCR,Android
24611,6584,1689,add_to_cart,2026-06-24 11:17:56,Returning,Delhi NCR,Android
24612,6584,1689,checkout_attempt,2026-06-24 11:20:33,Returning,Delhi NCR,Android
24613,6584,1689,order_placed,2026-06-24 11:23:54,Returning,Delhi NCR,Android
24614,6585,3339,session_start,2026-08-12 21:10:00,Returning,Bangalore,Web
24615,6586,9803,session_start,2026-05-02 19:27:00,Returning,Mumbai,Web
24616,6586,9803,search,2026-05-02 19:27:55,Returning,Mumbai,Web
24617,6586,9803,restaurant_click,2026-05-02 19:28:34,Returning,Mumbai,Web
24618,6587,686,session_start,2026-03-19 11:15:00,Power,Mumbai,Android
24619,6587,686,search,2026-03-19 11:15:19,Power,Mumbai,Android
24620,6587,686,restaurant_click,2026-03-19 11:16:27,Power,Mumbai,Android
24621,6587,686,add_to_cart,2026-03-19 11:18:50,Power,Mumbai,Android
24622,6587,686,checkout_attempt,2026-03-19 11:20:04,Power,Mumbai,Android
24623,6587,686,order_placed,2026-03-19 11:22:10,Power,Mumbai,Android
24624,6588,8267,session_start,2026-08-05 10:14:00,Power,Chennai,iOS
24625,6588,8267,search,2026-08-05 10:14:37,Power,Chennai,iOS
24626,6588,8267,restaurant_click,2026-08-05 10:14:33,Power,Chennai,iOS
24627,6588,8267,add_to_cart,2026-08-05 10:17:16,Power,Chennai,iOS
24628,6588,8267,checkout_attempt,2026-08-05 10:19:08,Power,Chennai,iOS
24629,6588,8267,order_placed,2026-08-05 10:22:44,Power,Chennai,iOS
24630,6589,2070,session_start,2026-04-18 13:45:00,Returning,Jaipur,Android
24631,6590,4549,session_start,2026-03-30 22:52:00,Returning,Mumbai,Android
24632,6590,4549,search,2026-03-30 22:52:27,Returning,Mumbai,Android
24633,6590,4549,restaurant_click,2026-03-30 22:52:56,Returning,Mumbai,Android
24634,6591,6558,session_start,2026-06-30 13:30:00,Returning,Pune,iOS
24635,6591,6558,search,2026-06-30 13:30:07,Returning,Pune,iOS
24636,6591,6558,restaurant_click,2026-06-30 13:30:50,Returning,Pune,iOS
24637,6592,7857,session_start,2026-08-04 13:14:00,Returning,Jaipur,Android
24638,6592,7857,search,2026-08-04 13:14:30,Returning,Jaipur,Android
24639,6592,7857,restaurant_click,2026-08-04 13:15:07,Returning,Jaipur,Android
24640,6592,7857,add_to_cart,2026-08-04 13:16:59,Returning,Jaipur,Android
24641,6592,7857,checkout_attempt,2026-08-04 13:20:17,Returning,Jaipur,Android
24642,6592,7857,order_placed,2026-08-04 13:21:04,Returning,Jaipur,Android
24643,6593,4467,session_start,2026-06-23 09:07:00,Returning,Chennai,iOS
24644,6593,4467,search,2026-06-23 09:07:24,Returning,Chennai,iOS
24645,6593,4467,restaurant_click,2026-06-23 09:08:25,Returning,Chennai,iOS
24646,6594,3034,session_start,2026-06-11 20:55:00,Returning,Mumbai,Android
24647,6594,3034,search,2026-06-11 20:55:29,Returning,Mumbai,Android
24648,6594,3034,restaurant_click,2026-06-11 20:56:44,Returning,Mumbai,Android
24649,6594,3034,add_to_cart,2026-06-11 20:57:05,Returning,Mumbai,Android
24650,6595,5783,session_start,2026-08-10 14:29:00,Returning,Chennai,Web
24651,6595,5783,search,2026-08-10 14:29:36,Returning,Chennai,Web
24652,6595,5783,restaurant_click,2026-08-10 14:29:41,Returning,Chennai,Web
24653,6596,8461,session_start,2026-03-17 18:26:00,New,Chennai,iOS
24654,6597,5322,session_start,2026-03-09 12:54:00,Returning,Kolkata,Android
24655,6597,5322,search,2026-03-09 12:54:09,Returning,Kolkata,Android
24656,6597,5322,restaurant_click,2026-03-09 12:55:34,Returning,Kolkata,Android
24657,6597,5322,add_to_cart,2026-03-09 12:58:31,Returning,Kolkata,Android
24658,6597,5322,checkout_attempt,2026-03-09 13:00:20,Returning,Kolkata,Android
24659,6597,5322,payment_failed,2026-03-09 13:01:35,Returning,Kolkata,Android
24660,6598,4822,session_start,2026-07-15 15:00:00,Power,Mumbai,Android
24661,6598,4822,search,2026-07-15 15:00:45,Power,Mumbai,Android
24662,6598,4822,restaurant_click,2026-07-15 15:01:38,Power,Mumbai,Android
24663,6598,4822,add_to_cart,2026-07-15 15:03:22,Power,Mumbai,Android
24664,6598,4822,checkout_attempt,2026-07-15 15:05:15,Power,Mumbai,Android
24665,6598,4822,order_placed,2026-07-15 15:08:02,Power,Mumbai,Android
24666,6599,741,session_start,2026-05-19 23:48:00,Power,Delhi NCR,iOS
24667,6599,741,search,2026-05-19 23:48:50,Power,Delhi NCR,iOS
24668,6599,741,restaurant_click,2026-05-19 23:49:32,Power,Delhi NCR,iOS
24669,6599,741,add_to_cart,2026-05-19 23:50:58,Power,Delhi NCR,iOS
24670,6600,8182,session_start,2026-06-17 17:52:00,Returning,Jaipur,Web
24671,6600,8182,search,2026-06-17 17:52:40,Returning,Jaipur,Web
24672,6600,8182,restaurant_click,2026-06-17 17:53:38,Returning,Jaipur,Web
24673,6600,8182,add_to_cart,2026-06-17 17:54:58,Returning,Jaipur,Web
24674,6600,8182,checkout_attempt,2026-06-17 17:57:57,Returning,Jaipur,Web
24675,6600,8182,order_placed,2026-06-17 18:00:22,Returning,Jaipur,Web
24676,6601,7215,session_start,2026-03-14 23:44:00,Returning,Bangalore,Android
24677,6601,7215,search,2026-03-14 23:44:07,Returning,Bangalore,Android
24678,6601,7215,restaurant_click,2026-03-14 23:45:40,Returning,Bangalore,Android
24679,6601,7215,add_to_cart,2026-03-14 23:46:56,Returning,Bangalore,Android
24680,6601,7215,checkout_attempt,2026-03-14 23:50:37,Returning,Bangalore,Android
24681,6601,7215,payment_failed,2026-03-14 23:51:24,Returning,Bangalore,Android
24682,6602,451,session_start,2026-06-10 19:21:00,Returning,Delhi NCR,Web
24683,6602,451,search,2026-06-10 19:21:07,Returning,Delhi NCR,Web
24684,6602,451,restaurant_click,2026-06-10 19:22:28,Returning,Delhi NCR,Web
24685,6603,6471,session_start,2026-05-30 21:51:00,Returning,Chennai,iOS
24686,6603,6471,search,2026-05-30 21:51:51,Returning,Chennai,iOS
24687,6603,6471,restaurant_click,2026-05-30 21:51:37,Returning,Chennai,iOS
24688,6604,9130,session_start,2026-03-25 11:40:00,Power,Ahmedabad,Web
24689,6604,9130,search,2026-03-25 11:40:16,Power,Ahmedabad,Web
24690,6604,9130,restaurant_click,2026-03-25 11:41:45,Power,Ahmedabad,Web
24691,6604,9130,add_to_cart,2026-03-25 11:42:41,Power,Ahmedabad,Web
24692,6605,2343,session_start,2026-03-08 13:22:00,Returning,Hyderabad,Android
24693,6605,2343,search,2026-03-08 13:22:39,Returning,Hyderabad,Android
24694,6605,2343,restaurant_click,2026-03-08 13:23:02,Returning,Hyderabad,Android
24695,6605,2343,add_to_cart,2026-03-08 13:24:07,Returning,Hyderabad,Android
24696,6605,2343,checkout_attempt,2026-03-08 13:27:33,Returning,Hyderabad,Android
24697,6605,2343,order_placed,2026-03-08 13:29:53,Returning,Hyderabad,Android
24698,6606,3593,session_start,2026-04-10 14:28:00,Returning,Bangalore,Android
24699,6606,3593,search,2026-04-10 14:28:38,Returning,Bangalore,Android
24700,6606,3593,restaurant_click,2026-04-10 14:29:10,Returning,Bangalore,Android
24701,6607,5018,session_start,2026-06-24 18:19:00,Power,Bangalore,Android
24702,6607,5018,search,2026-06-24 18:19:31,Power,Bangalore,Android
24703,6607,5018,restaurant_click,2026-06-24 18:20:51,Power,Bangalore,Android
24704,6608,5663,session_start,2026-07-27 13:22:00,Power,Mumbai,Android
24705,6608,5663,search,2026-07-27 13:22:23,Power,Mumbai,Android
24706,6608,5663,restaurant_click,2026-07-27 13:23:15,Power,Mumbai,Android
24707,6609,7143,session_start,2026-08-14 20:13:00,Returning,Hyderabad,Web
24708,6609,7143,search,2026-08-14 20:13:49,Returning,Hyderabad,Web
24709,6609,7143,restaurant_click,2026-08-14 20:14:50,Returning,Hyderabad,Web
24710,6609,7143,add_to_cart,2026-08-14 20:17:12,Returning,Hyderabad,Web
24711,6609,7143,checkout_attempt,2026-08-14 20:18:31,Returning,Hyderabad,Web
24712,6609,7143,order_placed,2026-08-14 20:21:45,Returning,Hyderabad,Web
24713,6610,3,session_start,2026-06-01 20:11:00,Returning,Bangalore,iOS
24714,6610,3,search,2026-06-01 20:11:48,Returning,Bangalore,iOS
24715,6610,3,restaurant_click,2026-06-01 20:11:49,Returning,Bangalore,iOS
24716,6610,3,add_to_cart,2026-06-01 20:13:39,Returning,Bangalore,iOS
24717,6610,3,checkout_attempt,2026-06-01 20:17:19,Returning,Bangalore,iOS
24718,6610,3,order_placed,2026-06-01 20:18:24,Returning,Bangalore,iOS
24719,6611,673,session_start,2026-06-30 10:14:00,New,Bangalore,iOS
24720,6611,673,search,2026-06-30 10:14:26,New,Bangalore,iOS
24721,6611,673,restaurant_click,2026-06-30 10:15:35,New,Bangalore,iOS
24722,6612,8832,session_start,2026-05-27 23:44:00,Power,Bangalore,Web
24723,6612,8832,search,2026-05-27 23:44:56,Power,Bangalore,Web
24724,6612,8832,restaurant_click,2026-05-27 23:45:25,Power,Bangalore,Web
24725,6613,1311,session_start,2026-08-22 14:19:00,Returning,Chennai,iOS
24726,6614,728,session_start,2026-06-23 21:24:00,Returning,Delhi NCR,iOS
24727,6614,728,search,2026-06-23 21:24:19,Returning,Delhi NCR,iOS
24728,6614,728,restaurant_click,2026-06-23 21:25:01,Returning,Delhi NCR,iOS
24729,6614,728,add_to_cart,2026-06-23 21:27:19,Returning,Delhi NCR,iOS
24730,6615,3133,session_start,2026-03-26 22:13:00,Returning,Mumbai,iOS
24731,6615,3133,search,2026-03-26 22:13:10,Returning,Mumbai,iOS
24732,6615,3133,restaurant_click,2026-03-26 22:14:45,Returning,Mumbai,iOS
24733,6615,3133,add_to_cart,2026-03-26 22:16:14,Returning,Mumbai,iOS
24734,6615,3133,checkout_attempt,2026-03-26 22:18:06,Returning,Mumbai,iOS
24735,6615,3133,order_placed,2026-03-26 22:21:32,Returning,Mumbai,iOS
24736,6616,4623,session_start,2026-04-29 13:35:00,Returning,Mumbai,Android
24737,6616,4623,search,2026-04-29 13:35:06,Returning,Mumbai,Android
24738,6616,4623,restaurant_click,2026-04-29 13:36:35,Returning,Mumbai,Android
24739,6616,4623,add_to_cart,2026-04-29 13:39:59,Returning,Mumbai,Android
24740,6616,4623,checkout_attempt,2026-04-29 13:41:31,Returning,Mumbai,Android
24741,6616,4623,order_placed,2026-04-29 13:43:54,Returning,Mumbai,Android
24742,6617,2883,session_start,2026-07-23 18:29:00,Returning,Hyderabad,iOS
24743,6617,2883,search,2026-07-23 18:29:49,Returning,Hyderabad,iOS
24744,6617,2883,restaurant_click,2026-07-23 18:30:53,Returning,Hyderabad,iOS
24745,6618,4129,session_start,2026-04-22 10:33:00,Returning,Hyderabad,Android
24746,6619,2999,session_start,2026-05-24 20:13:00,Returning,Bangalore,Android
24747,6619,2999,search,2026-05-24 20:13:47,Returning,Bangalore,Android
24748,6619,2999,restaurant_click,2026-05-24 20:13:33,Returning,Bangalore,Android
24749,6620,448,session_start,2026-03-17 13:06:00,Power,Lucknow,Android
24750,6620,448,search,2026-03-17 13:06:07,Power,Lucknow,Android
24751,6620,448,restaurant_click,2026-03-17 13:07:58,Power,Lucknow,Android
24752,6620,448,add_to_cart,2026-03-17 13:10:49,Power,Lucknow,Android
24753,6621,4959,session_start,2026-05-21 13:47:00,Returning,Delhi NCR,Android
24754,6621,4959,search,2026-05-21 13:47:09,Returning,Delhi NCR,Android
24755,6621,4959,restaurant_click,2026-05-21 13:48:43,Returning,Delhi NCR,Android
24756,6622,3984,session_start,2026-06-12 18:01:00,Returning,Bangalore,Android
24757,6622,3984,search,2026-06-12 18:01:44,Returning,Bangalore,Android
24758,6622,3984,restaurant_click,2026-06-12 18:02:28,Returning,Bangalore,Android
24759,6622,3984,add_to_cart,2026-06-12 18:04:04,Returning,Bangalore,Android
24760,6622,3984,checkout_attempt,2026-06-12 18:06:56,Returning,Bangalore,Android
24761,6622,3984,order_placed,2026-06-12 18:09:32,Returning,Bangalore,Android
24762,6623,1984,session_start,2026-05-18 11:21:00,Returning,Chennai,Web
24763,6623,1984,search,2026-05-18 11:21:17,Returning,Chennai,Web
24764,6623,1984,restaurant_click,2026-05-18 11:22:46,Returning,Chennai,Web
24765,6624,6808,session_start,2026-06-12 12:21:00,Returning,Ahmedabad,Android
24766,6624,6808,search,2026-06-12 12:21:07,Returning,Ahmedabad,Android
24767,6624,6808,restaurant_click,2026-06-12 12:22:38,Returning,Ahmedabad,Android
24768,6625,5338,session_start,2026-06-03 21:40:00,Returning,Mumbai,Web
24769,6625,5338,search,2026-06-03 21:40:51,Returning,Mumbai,Web
24770,6625,5338,restaurant_click,2026-06-03 21:41:41,Returning,Mumbai,Web
24771,6626,4790,session_start,2026-08-21 09:51:00,Power,Bangalore,Android
24772,6626,4790,search,2026-08-21 09:51:33,Power,Bangalore,Android
